link,status.detailed,status.general,journal,year
http://vita.mbc.nctu.edu.tw/,good,good,Nucleic_Acids_Res,2007
http://cfgp.snu.ac.kr/,good,good,Nucleic_Acids_Res,2013
http://tiprod.cbi.pku.edu.cn:8080/index.html,timeout,timeout,Nucleic_Acids_Res,2006
http://www.stat.brown.edu/Zwu/research.aspx,good,good,BMC_Bioinformatics,2010
http://recountdb.cbrc.jp,timeout,timeout,Nucleic_Acids_Res,2012
http://www.medicago.org/genome/assembly_table.php?chr=1,redirected,good,BMC_Bioinformatics,2007
http://portal.nersc.gov/project/m1317/FOAM/,redirected,good,Nucleic_Acids_Res,2014
http://sourceforge.net/projects/rpore/,redirected,good,Bioinformatics,2015
http://www-tsujii.is.s.u-tokyo.ac.jp/-100downloads/downloads.cgi,timeout,timeout,Bioinformatics,2009
http://okcam.cbi.pku.edu.cn,good,good,Nucleic_Acids_Res,2009
https://cran.r-project.org/package=precrec,redirected,good,Bioinformatics,2017
https://github.com/feltus/BDSS,redirected,good,Bioinformatics,2017
http://www.flyrnai.org/diopt,good,good,BMC_Bioinformatics,2011
http://www.gabipd.org/,good,good,Nucleic_Acids_Res,2009
http://www.ciml.univ-mrs.fr/software/ferrier.htm,good,good,Bioinformatics,2009
http://www.bioblender.eu,redirected,good,BMC_Bioinformatics,2012
http://dream.broadinstitute.org,good,good,BMC_Syst_Biol,2012
http://amp.pharm.mssm.edu/lib/kea.jsp,redirected,good,Bioinformatics,2009
http://kinmut.bioinfo.cnio.es/,redirected,good,BMC_Genomics,2012
http://casp.rnet.missouri.edu/fold_rate/index.html,timeout,timeout,BMC_Bioinformatics,2010
http://bird.cbrc.jp/sahg,timeout,timeout,Nucleic_Acids_Res,2011
http://www.glycostructures.jp,good,good,Nucleic_Acids_Res,2008
http://wholecellkb.stanford.edu,good,good,Nucleic_Acids_Res,2013
http://www.jjwanglab.org/NRProF/,good,good,BMC_Syst_Biol,2012
http://cran.r-project.org/web/packages/RAPIDR/index.html,good,good,Bioinformatics,2014
https://github.com/phylogeography/SPREAD,redirected,good,Bioinformatics,2011
http://imlspenticton.uzh.ch/robinson_lab/edgeR_robust/.,good,good,Nucleic_Acids_Res,2014
http://lemur.amu.edu.pl/share/HuntMi/,good,good,BMC_Bioinformatics,2013
http://www.i-pharm.org/,good,good,BMC_Syst_Biol,2012
http://www.stat.usu.edu/~jrstevens,redirected,good,BMC_Bioinformatics,2010
http://microrna.osu.edu/.UCbase4,timeout,timeout,Nucleic_Acids_Res,2009
http://dsCheck.RNAi.jp/,good,good,Nucleic_Acids_Res,2005
http://genoma.unab.cl/juice_system/,timeout,timeout,BMC_Bioinformatics,2006
https://github.com/asad/ReactionDecoder,redirected,good,Bioinformatics,2016
http://fntm.princeton.edu,good,good,Nucleic_Acids_Res,2015
https://sites.google.com/site/fukunagatsu/software/capr,redirected,good,Genome_Biol,2014
http://lorentz.dynstr.pasteur.fr/joel/index.php,good,good,Nucleic_Acids_Res,2007
http://www.scbit.org/gorouter/,broken,broken,BMC_Bioinformatics,2008
http://www.openms.de,good,good,BMC_Bioinformatics,2013
http://www.ebi.ac.uk/goa,redirected,good,Nucleic_Acids_Res,2009
http://fbasimvis.ipk-gatersleben.de/,good,good,Bioinformatics,2009
http://pdg.cnb.uam.es/TSEMA,redirected,good,Nucleic_Acids_Res,2006
http://www.icgeb.trieste.it/sbase,redirected,good,Nucleic_Acids_Res,2005
http://bip.weizmann.ac.il/dipol,redirected,good,Nucleic_Acids_Res,2007
http://www.sanger.ac.uk/cosmic,redirected,good,Nucleic_Acids_Res,2011
http://protdyn-database.org,good,good,Nucleic_Acids_Res,2017
http://igs-server.cnrs-mrs.fr/axenic/,timeout,timeout,Nucleic_Acids_Res,2005
http://bioweb.me/rdiff,redirected,good,Nucleic_Acids_Res,2013
http://cpdb.molgen.mpg.de,good,good,Nucleic_Acids_Res,2011
http://genepipe.ncgm.sinica.edu.tw/variowatch/,broken,broken,Nucleic_Acids_Res,2012
http://genomebiology.com/2011/12/3/R25,redirected,good,Genome_Biol,2011
http://swissmodel.expasy.org/lddt,redirected,good,Bioinformatics,2013
http://rna.sysu.edu.cn/chipbase/,good,good,Nucleic_Acids_Res,2017
http://bit.ly/1iJgKmX,redirected,good,BMC_Bioinformatics,2014
http://dorina.mdc-berlin.de,good,good,Nucleic_Acids_Res,2015
www.seqfire.org/,timeout,timeout,Nucleic_Acids_Res,2012
https://regulatortrail.bioinf.uni-sb.de/,redirected,good,Nucleic_Acids_Res,2017
http://www.ics.uci.edu/~bio-nets/graphcrunch/,broken,broken,BMC_Bioinformatics,2008
http://sourceforge.net/projects/snowyowl/,redirected,good,BMC_Bioinformatics,2014
http://www.comparative-legumes.org,good,good,Nucleic_Acids_Res,2005
www.agbase.msstate.edu,timeout,timeout,Nucleic_Acids_Res,2007
http://images.yeastrc.org/,redirected,good,BMC_Bioinformatics,2010
http://msa.cgb.ki.se,good,good,Nucleic_Acids_Res,2006
http://sv.gersteinlab.org/age,redirected,good,Bioinformatics,2011
http://www.girinst.org/repbase/submission.html,good,good,BMC_Bioinformatics,2006
http://genereg.ornl.gov/gotm/,timeout,timeout,BMC_Bioinformatics,2004
http://bix.ucsd.edu/projects/NGS-DesignTools,redirected,good,BMC_Genomics,2010
http://software.steenlab.org/fCI/,good,good,Nucleic_Acids_Res,2016
http://companion.sanger.ac.uk,redirected,good,Nucleic_Acids_Res,2016
http://www.genesigdb.org,redirected,good,Nucleic_Acids_Res,2012
http://bierapp.babelomics.org/,good,good,Nucleic_Acids_Res,2014
http://www.doe-mbi.ucla.edu/services,redirected,good,Bioinformatics,2008
www.cheshift.com,timeout,timeout,Bioinformatics,2012
https://gisao.genome.tugraz.at,redirected,good,BMC_Genomics,2011
http://www.ccrnp.ncifcrf.gov/~bshapiro/,good,good,Nucleic_Acids_Res,2007
http://mirnamap.mbc.nctu.edu.tw/,good,good,Nucleic_Acids_Res,2006
http://resource.ibab.ac.in/MGEx-Tdb/,good,good,BMC_Genomics,2010
http://pdbflex.org,good,good,Nucleic_Acids_Res,2016
http://3Dmol.csb.pitt.edu,good,good,Bioinformatics,2015
http://fpocket.sourceforge.net,good,good,BMC_Bioinformatics,2009
http://schistoDB.net/,redirected,good,Nucleic_Acids_Res,2009
http://www.appliedgenomics.org/tools.php,redirected,good,BMC_Bioinformatics,2009
http://cbs.dtu.dk/services/NutriChem-1.0,redirected,good,Nucleic_Acids_Res,2015
http://iclab.life.nctu.edu.tw/SCM/,broken,broken,BMC_Bioinformatics,2012
http://mcg.ustc.edu.cn/sdap1/spermgenes/,good,good,Nucleic_Acids_Res,2013
www.hmdb.ca,timeout,timeout,Nucleic_Acids_Res,2007
https://github.com/ndierckx/NOVOPlasty,redirected,good,Nucleic_Acids_Res,2017
www.genenames.org,timeout,timeout,Nucleic_Acids_Res,2011
https://sourceforge.net/projects/mtoolbox/,redirected,good,Bioinformatics,2014
http://www.rossnes.org/phyrex,redirected,good,BMC_Bioinformatics,2005
https://orio.niehs.nih.gov/,redirected,good,Nucleic_Acids_Res,2017
http://www.maths.otago.ac.nz/~aamatroud/,good,good,Nucleic_Acids_Res,2012
http://www.sanger.ac.uk/resources/software/genevar,redirected,good,Bioinformatics,2010
http://eduliss.bch.ed.ac.uk/,timeout,timeout,Nucleic_Acids_Res,2011
http://www.cbs.dtu.dk/services/BepiPred/,good,good,Nucleic_Acids_Res,2017
http://silkworm.genomics.org.cn,good,good,Nucleic_Acids_Res,2005
www.knockoutmouse.org,timeout,timeout,Nucleic_Acids_Res,2011
http://bayes.fas.harvard.edu/genenotes/,timeout,timeout,BMC_Bioinformatics,2005
http://genie.dartmouth.edu/prism,timeout,timeout,BMC_Bioinformatics,2006
http://www.pms.engr.uconn.edu/downloads/PMS5.zip,timeout,timeout,BMC_Bioinformatics,2011
http://csbg.cnb.csic.es/mbrole2,redirected,good,Nucleic_Acids_Res,2016
http://code.google.com/p/bmiq/,broken,broken,Bioinformatics,2013
http://bioportal.bioontology.org,good,good,Nucleic_Acids_Res,2011
http://bio.informatik.uni-jena.de/sirius/,redirected,good,Bioinformatics,2009
http://www.niehs.nih.gov/research/resources/software/pcranalyzer/,redirected,good,BMC_Bioinformatics,2007
http://www.inetbio.org/aranet,redirected,good,Nucleic_Acids_Res,2015
http://iant.toulouse.inra.fr/FrameDP,redirected,good,Bioinformatics,2009
https://team.inria.fr/ibis/wellinverter,redirected,good,Bioinformatics,2015
http://www.oryzasnp.org/iric-portal/,timeout,timeout,Nucleic_Acids_Res,2015
http://phemto.orgchm.bas.bg/,timeout,timeout,Nucleic_Acids_Res,2009
http://www.dsimb.inserm.fr/dsimb_tools/vldp,redirected,good,Nucleic_Acids_Res,2013
http://www.rgenome.net/cas-offinder,broken,broken,Bioinformatics,2014
http://prinseq.sourceforge.net/,good,good,Bioinformatics,2011
http://code.google.com/p/zinba/,broken,broken,Genome_Biol,2011
http://seqsimla.sourceforge.net,good,good,BMC_Bioinformatics,2013
http://michnick.bcm.umontreal.ca/dalel,redirected,good,PLoS_Comput_Biol,2017
http://sunserver.cdfd.org.in:8080/protease/PAR_3D/index.html,broken,broken,Nucleic_Acids_Res,2007
http://array2bio.dcode.org.,redirected,good,BMC_Bioinformatics,2006
http://www.prc.boun.edu.tr/appserv/prc/dnabindprot/,good,good,Nucleic_Acids_Res,2010
http://www.coryneregnet.de,redirected,good,Nucleic_Acids_Res,2012
http://function.rcsb.org:8080/pdb/function_distribution/index.html,timeout,timeout,PLoS_Comput_Biol,2005
http://modorama.biocomputing.it/modexplorer,redirected,good,Bioinformatics,2013
http://www.inmex.ca,good,good,Nucleic_Acids_Res,2013
http://bioinformatics.biol.uoa.gr/PRED-COUPLE,redirected,good,BMC_Bioinformatics,2005
http://www.gopubmed.org/goweb,redirected,good,BMC_Bioinformatics,2009
http://www.inetbio.org/ricenet,redirected,good,Nucleic_Acids_Res,2015
https://sourceforge.net/projects/copynumberexplorer/,redirected,good,Bioinformatics,2015
http://www.arb-home.de,good,good,BMC_Bioinformatics,2005
https://github.com/Public-Health-Bioinformatics/kipper,redirected,good,Bioinformatics,2016
http://darkhorse.ucsd.edu,good,good,BMC_Bioinformatics,2008
http://pacific.mpi-cbg.de/,timeout,timeout,Bioinformatics,2009
http://ncrna-pred.com/HLRF.htm,good,good,Nucleic_Acids_Res,2014
http://www.dsimb.inserm.fr/dsimb_tools/mitgene/,good,good,Nucleic_Acids_Res,2011
http://telethon.bio.unipd.it/bioinfo/reef/,timeout,timeout,BMC_Bioinformatics,2006
http://www.payaologue.org,redirected,good,Bioinformatics,2010
http://prodata.swmed.edu/HangOut/,good,good,Bioinformatics,2010
http://merops.sanger.ac.uk,redirected,good,Nucleic_Acids_Res,2012
http://start2fold.eu,good,good,Nucleic_Acids_Res,2016
https://sbi.hki-jena.de/cassis,redirected,good,Bioinformatics,2016
http://bioinformatics.intec.ugent.be/blsspeller,redirected,good,Bioinformatics,2015
http://mips.gsf.de/proj/spc,redirected,good,BMC_Bioinformatics,2005
http://www.systomonas.de,redirected,good,Nucleic_Acids_Res,2007
http://csi3.wishartlab.com,redirected,good,Nucleic_Acids_Res,2015
http://www.gene-regulation.com,redirected,good,BMC_Bioinformatics,2006
http://sourceforge.net/projects/dmeas/files/,redirected,good,Bioinformatics,2013
https://carmaweb.genome.tugraz.at,redirected,good,Nucleic_Acids_Res,2006
http://www.usadellab.org/cms/index.php?page=trimmomatic,good,good,Bioinformatics,2014
https://github.com/butkiem/COCOS,redirected,good,Bioinformatics,2017
https://github.com/thucombio/deepnet-rbp,redirected,good,Nucleic_Acids_Res,2016
http://catsid.llnl.gov,timeout,timeout,Nucleic_Acids_Res,2013
http://molprobity.biochem.duke.edu,good,good,Nucleic_Acids_Res,2007
http://140.135.61.9/ires/,timeout,timeout,BMC_Bioinformatics,2009
http://apps.cytoscape.org/apps/jepetto,good,good,Bioinformatics,2014
http://www.genetrap.org,good,good,Nucleic_Acids_Res,2006
http://www.well.ox.ac.uk/GWAMA,broken,broken,BMC_Bioinformatics,2010
http://fatcat.burnham.org/fatcat/struct_neighbor,redirected,good,Nucleic_Acids_Res,2006
http://salilab.org/multifit/,redirected,good,Nucleic_Acids_Res,2011
http://www.bioinf.uni-sb.de/sepacs,redirected,good,Nucleic_Acids_Res,2007
http://www.ncbi.nlm.nih.gov/COG/,redirected,good,Nucleic_Acids_Res,2015
https://img.jgi.doe.gov/abc/,redirected,good,Nucleic_Acids_Res,2017
www.jstacs.de/index.php/PHHMM,timeout,timeout,PLoS_Comput_Biol,2012
http://web.abo.fi/fak/mnf/mate/jc/software/basta.html,broken,broken,BMC_Bioinformatics,2009
http://www.virolab.org,good,good,BMC_Bioinformatics,2010
https://github.com/b-brankovics/grabb,redirected,good,PLoS_Comput_Biol,2016
http://www.ncbi.nlm.nih.gov/peptidome,redirected,good,Nucleic_Acids_Res,2010
http://protinfo.compbio.washington.edu/fssa,timeout,timeout,BMC_Bioinformatics,2006
http://www.bioinf.uni-freiburg.de/Software/antaRNA,redirected,good,Bioinformatics,2015
http://www.noncode.org/,good,good,Nucleic_Acids_Res,2016
http://www.bicnirrh.res.in/antimicrobial,broken,broken,Nucleic_Acids_Res,2010
http://parsecnv.sourceforge.net,good,good,Nucleic_Acids_Res,2013
http://www.violinet.org/dnavaxdb,redirected,good,BMC_Bioinformatics,2014
http://www.bioinformatica.crs4.org/tools/dbs/splivap/,redirected,good,BMC_Genomics,2008
http://utprot.net,timeout,timeout,Bioinformatics,2016
http://tingchenlab.cmb.usc.edu/sinbad/,timeout,timeout,Nucleic_Acids_Res,2013
http://www.protonet.cs.huji.ac.il,good,good,Nucleic_Acids_Res,2012
http://rulai.cshl.edu/tools/ESE/,good,good,Nucleic_Acids_Res,2005
http://bis.ifc.unam.mx/en/software/dcf,good,good,PLoS_Comput_Biol,2016
ftp://ftp.ebi.ac.uk/pub/software/unix/iprscan/5/,good,good,Bioinformatics,2014
http://as2ts.llnl.gov/AS2TS/STRALCP/,timeout,timeout,Nucleic_Acids_Res,2007
http://biostor.org/,good,good,BMC_Bioinformatics,2011
http://www.ism.ac.jp/~fujisawa/SNEP/,broken,broken,BMC_Bioinformatics,2009
http://bioserver-1.bioacademy.gr/DataRepository/Project_ENFRN_GRN/,good,good,BMC_Bioinformatics,2010
http://www.wasslab.org/varmod,redirected,good,Nucleic_Acids_Res,2014
http://www.beespace.uiuc.edu/QuestionAnswer,timeout,timeout,Nucleic_Acids_Res,2010
http://bioweb.ensam.inra.fr/spodobase,redirected,good,BMC_Bioinformatics,2006
http://biosoft.kaist.ac.kr/bzipdb,timeout,timeout,BMC_Genomics,2007
http://aimed11.unipv.it/MassSpec,redirected,good,BMC_Bioinformatics,2010
http://www.genopolis.it/,good,good,BMC_Bioinformatics,2006
http://bioinformatics.upsc.se/htmr,good,good,PLoS_Comput_Biol,2016
http://cmbi.bjmu.edu.cn/hmdd,timeout,timeout,Nucleic_Acids_Res,2014
http://subtiwiki.uni-goettingen.de/,good,good,Nucleic_Acids_Res,2012
http://bagel2.molgenrug.nl,good,good,Nucleic_Acids_Res,2010
http://sourceforge.net/projects/renco/,redirected,good,Bioinformatics,2008
www.chicp.org,good,good,Bioinformatics,2016
http://bioinfo.amu.edu.pl/mirex,redirected,good,Nucleic_Acids_Res,2012
http://www.bsse.ethz.ch/mlcb/research/bioinformatics-and-computational-biology/sis.html,redirected,good,Bioinformatics,2015
http://bioinf.uni-greifswald.de/webaugustus,redirected,good,Nucleic_Acids_Res,2013
http://bioinfo.hrbmu.edu.cn/CMP,redirected,good,Nucleic_Acids_Res,2011
http:/melolab.org/sat,timeout,timeout,Bioinformatics,2010
http://mussel.cribi.unipd.it,timeout,timeout,BMC_Genomics,2009
http://mocklerlab-tools.cgrb.oregonstate.edu/,timeout,timeout,Bioinformatics,2010
http://environments.hcmr.gr,good,good,Bioinformatics,2015
http://www.ncbi.nlm.nih.gov/genbank/,redirected,good,Nucleic_Acids_Res,2015
http://bioinformatics.zj.cn/magicviewer/,good,good,Nucleic_Acids_Res,2010
http://zf.princeton.edu,good,good,Nucleic_Acids_Res,2014
http://mirdsnp.ccr.buffalo.edu,good,good,BMC_Genomics,2012
http://musk.ibms.sinica.edu.tw/UMARS/,timeout,timeout,BMC_Bioinformatics,2011
www.sourceforge.net/projects/probeselect,timeout,timeout,Bioinformatics,2014
http://code.google.com/p/distmix,broken,broken,Bioinformatics,2015
http://bigd.big.ac.cn,good,good,Nucleic_Acids_Res,2017
http://quartets.uga.edu,good,good,BMC_Bioinformatics,2012
http://algorithm.cs.nthu.edu.tw/tools/SPRING/,good,good,Nucleic_Acids_Res,2006
www.expasy.org/swissvar,timeout,timeout,Bioinformatics,2010
http://vmh.uni.lu,good,good,Bioinformatics,2017
http://img.jgi.doe.gov,redirected,good,Nucleic_Acids_Res,2012
http://www.chibi.ubc.ca/faculty/joerg-gsponer/gsponer-lab/software/morf_chibi/,redirected,good,Nucleic_Acids_Res,2016
http://www.stat.purdue.edu/~ovitek/Software.html,good,good,BMC_Bioinformatics,2012
http://compbio.cs.brown.edu/software,good,good,PLoS_Comput_Biol,2013
http://www.rgenome.net/cas-analyzer/,broken,broken,Bioinformatics,2017
http://polymerase.ucd.ie/pKa_Design,timeout,timeout,Nucleic_Acids_Res,2006
http://biomaj.genouest.org,redirected,good,Bioinformatics,2008
DE283657,timeout,timeout,BMC_Genomics,2007
http://mint.bio.uniroma2.it/mint,redirected,good,Nucleic_Acids_Res,2010
http://sysimm.ifrec.osaka-u.ac.jp/OSCAR,redirected,good,Bioinformatics,2011
http://polya.umdnj.edu/PolyA_DB2,broken,broken,Nucleic_Acids_Res,2007
http://phenom.ccbr.utoronto.ca/,good,good,Nucleic_Acids_Res,2012
http://dps.plants.ox.ac.uk/sequencing/proseq.htm,good,good,Bioinformatics,2009
http://www.pathogenomics.ca/ortholuge/,good,good,BMC_Bioinformatics,2006
http://pellegrini.mcdb.ucla.edu/BS_Seeker/BS_Seeker.html,redirected,good,BMC_Bioinformatics,2010
http://www.ionspectra.org/aristo,broken,broken,Nucleic_Acids_Res,2011
http://bioinformatics.istge.it/hypercldb/,timeout,timeout,Nucleic_Acids_Res,2009
JN006969,timeout,timeout,BMC_Genomics,2011
http://issaga.biotoul.fr/ISsaga/issaga_index.php,redirected,good,Genome_Biol,2011
https://github.com/HIITMetagenomics/dsm-framework,redirected,good,Bioinformatics,2014
https://github.com/danmaclean/2kplus2,redirected,good,Bioinformatics,2015
https://github.com/compgenomics/MeTPeak,redirected,good,Bioinformatics,2016
http://www.hpmcd.org/,good,good,Nucleic_Acids_Res,2016
http://edwards.sdsu.edu/tagcleaner,redirected,good,BMC_Bioinformatics,2010
http://www.ag.auburn.edu/mirror/tmRDB/,good,good,Nucleic_Acids_Res,2006
http://bioinformatics.rcsi.ie/vntrfinder/,timeout,timeout,BMC_Genomics,2006
http://www.genomicus.biologie.ens.fr/genomicus,redirected,good,Nucleic_Acids_Res,2015
http://www.compbio.dundee.ac.uk/jpred4,redirected,good,Nucleic_Acids_Res,2015
http://www.asteraceaegenomesize.com,good,good,Nucleic_Acids_Res,2014
http://www.transcriptome.ens.fr/micovito/,redirected,good,BMC_Bioinformatics,2004
http://darwin.uvigo.es/software/gendecoder.html,good,good,Nucleic_Acids_Res,2006
http://www.well.ox.ac.uk/~tota/pope,broken,broken,Bioinformatics,2008
http://hodgkin.mbu.iisc.ernet.in/~prodoc,timeout,timeout,Nucleic_Acids_Res,2005
www.andrew.cmu.edu/user/aaronwis/cotrain12,timeout,timeout,Bioinformatics,2012
http://www.cathdb.info/search/by_funfhmmer,redirected,good,Nucleic_Acids_Res,2015
http://bgee.unil.ch/,redirected,good,Bioinformatics,2012
http://sourceforge.net/projects/protms/,redirected,good,BMC_Bioinformatics,2005
http://www.cgl.ucsf.edu/chimera,redirected,good,BMC_Bioinformatics,2006
http://bioinfome.cgm.cnrs-gif.fr,timeout,timeout,BMC_Bioinformatics,2009
http://bioinfo.mikrobio.med.uni-giessen.de/geco2lisdb,timeout,timeout,BMC_Genomics,2013
http://www.iuphar-db.org,good,good,Nucleic_Acids_Res,2011
http://www.cs.york.ac.uk/spartan,redirected,good,PLoS_Comput_Biol,2013
http://www.fda.gov/ArrayTrack,redirected,good,BMC_Bioinformatics,2010
http://www.ebi.ac.uk/enzymeportal,redirected,good,Nucleic_Acids_Res,2013
http://smap.nbcr.net,timeout,timeout,Nucleic_Acids_Res,2010
http://www.bio.ifi.lmu.de/ProSAS,redirected,good,Nucleic_Acids_Res,2008
http://www.sbg.bio.ic.ac.uk/3dligandsite,redirected,good,Nucleic_Acids_Res,2010
http://www.bi.uni-duesseldorf.de/software/stc/,timeout,timeout,BMC_Bioinformatics,2005
http://smurf.cs.tufts.edu/smurflite/,good,good,Bioinformatics,2012
http://avesthagen.sznbowler.com,timeout,timeout,Nucleic_Acids_Res,2005
2aqw,timeout,timeout,BMC_Bioinformatics,2013
http://www.cs.ualberta.ca/~bioinfo/PA/GOSUB,redirected,good,Nucleic_Acids_Res,2005
http://img.jgi.doe.gov/w,redirected,good,Nucleic_Acids_Res,2014
http://www.genecbr.org,good,good,BMC_Bioinformatics,2009
http://www.dcs.gla.ac.uk/inference/metacovariateanalysis/,good,good,Nucleic_Acids_Res,2010
http://www.bioinfo.mpg.de/AlignMe,good,good,Nucleic_Acids_Res,2014
http://www.megx.net,good,good,Nucleic_Acids_Res,2010
http://ontology.pseudogene.org,good,good,Bioinformatics,2010
biologicalmolecules,timeout,timeout,PLoS_Comput_Biol,2014
http://discover.nci.nih.gov/cellminer/,redirected,good,BMC_Genomics,2009
http://www.bioinf.uni-freiburg.de/Software,redirected,good,Bioinformatics,2009
ftp://scitoolsftp.idtdna.com/SEQ2SVM/,broken,broken,BMC_Bioinformatics,2007
http://avena.pw.usda.gov/wheatD/agsnp.shtml,timeout,timeout,BMC_Genomics,2011
http://bioinformatics.org.au/glam2,broken,broken,PLoS_Comput_Biol,2008
http://purl.oclc.org/NET/sscMap,redirected,good,BMC_Bioinformatics,2009
http://www.genomernai.org,good,good,Nucleic_Acids_Res,2013
http://www.ebi.ac.uk/pride/ws/archive/,redirected,good,Nucleic_Acids_Res,2015
http://pcidb.russelllab.org,good,good,Nucleic_Acids_Res,2012
https://bitbucket.org/yuvalel/repgenhmm/downloads,redirected,good,Bioinformatics,2016
http://hyperbrowser.uio.no/mcfdr,redirected,good,Bioinformatics,2011
https://www.ebi.ac.uk,redirected,good,Nucleic_Acids_Res,2015
http://sourceforge.net/projects/combenefit/,redirected,good,Bioinformatics,2016
http://coxpresdb.jp,good,good,Nucleic_Acids_Res,2011
http://lighthouse.ucsf.edu/ProteinHistorian/,good,good,PLoS_Comput_Biol,2012
http://centrosome.dacya.ucm.es,timeout,timeout,Nucleic_Acids_Res,2009
http://eclair.btk.fi,timeout,timeout,Nucleic_Acids_Res,2005
http://biominer.bime.ntu.edu.tw/magiicpro,redirected,good,Nucleic_Acids_Res,2008
https://bioconductor.org/packages/cytofkit/,redirected,good,PLoS_Comput_Biol,2016
http://www.bioinf.man.ac.uk/microarray/maxd/,broken,broken,BMC_Bioinformatics,2005
http://wkinmut.bioinfo.cnio.es,redirected,good,BMC_Bioinformatics,2013
http://search.cpan.org/dist/Microarray-GeneXplorer/,good,good,BMC_Bioinformatics,2004
http://estbioinfo.stat.ub.es/apli/serbgo,timeout,timeout,Nucleic_Acids_Res,2008
http://cellmaps.babelomics.org/,good,good,Bioinformatics,2016
http://www.ifr.ac.uk/safety/ArrayLeaRNA/,redirected,good,BMC_Bioinformatics,2007
http://beat.ba.itb.cnr.it,good,good,BMC_Bioinformatics,2012
http://mrsfast.sourceforge.net.,good,good,Nucleic_Acids_Res,2014
http://www.cs.tau.ac.il/~davidgo5/flowgramfixer.html,broken,broken,Bioinformatics,2013
http://rulai.cshl.edu/TRED,redirected,good,Nucleic_Acids_Res,2005
http://pharminfo.pharm.kyoto-u.ac.jp/services/glida/,good,good,Nucleic_Acids_Res,2008
https://github.com/fizquierdo/perpetually-updated-trees,redirected,good,Bioinformatics,2014
http://bibiserv.techfak.uni-bielefeld.de/r2cat,redirected,good,Bioinformatics,2010
http://search.cpan.org/~sgovind/Shatterproof,redirected,good,BMC_Bioinformatics,2014
http://www.influenza-x.org/~jshoemaker/cten/,good,good,BMC_Genomics,2012
http://apps.cytoscape.org/apps/keypathwayminer,good,good,BMC_Syst_Biol,2014
http://nactem.ac.uk/anatomytagger,redirected,good,Bioinformatics,2014
http://www.pharmaceutical-bioinformatics.org/streptomedb,redirected,good,Nucleic_Acids_Res,2016
http://rice.kps.ku.ac.th,good,good,Nucleic_Acids_Res,2009
http://www.vivanbioinfo.org,timeout,timeout,Bioinformatics,2015
http://bamics2.cmbi.ru.nl/websoftware/pancgh/,good,good,Bioinformatics,2010
http://www.ensembl.org/,redirected,good,Nucleic_Acids_Res,2005
https://github.com/david-duverle/regularisation-path-following,redirected,good,Bioinformatics,2013
http://www.trpchannel.org,good,good,Nucleic_Acids_Res,2011
http://fafdrugs3.mti.univ-paris-diderot.fr,good,good,Nucleic_Acids_Res,2015
http://compbio.cs.princeton.edu/concavity/,good,good,PLoS_Comput_Biol,2009
http://apps.cytoscape.org/apps/pepper,good,good,Bioinformatics,2014
http://dx.doi.org/10.6084/m9.figshare.1061917,redirected,good,Nucleic_Acids_Res,2015
http://yetfasco.ccbr.utoronto.ca/,good,good,Nucleic_Acids_Res,2012
http://aladyn.escience-lab.org,good,good,Nucleic_Acids_Res,2010
http://bioinfo.life.hust.edu.cn/LNCediting/,good,good,Nucleic_Acids_Res,2017
http://www.acgt.se/online.html,redirected,good,Bioinformatics,2009
http://function.chgc.sh.cn/sj-proteome/index.htm,timeout,timeout,BMC_Genomics,2008
http://probis.cmm.ki.si/ligands,redirected,good,Nucleic_Acids_Res,2014
http://bonneaulab.bio.nyu.edu/software.html,good,good,Bioinformatics,2013
http://www.sailing.cs.cmu.edu/,redirected,good,Bioinformatics,2012
http://sourceforge.net/projects/gensim,redirected,good,BMC_Bioinformatics,2012
http://zeeev.github.io/wham/,good,good,PLoS_Comput_Biol,2015
http://www.cisreg.ca/tfe,redirected,good,Genome_Biol,2012
http://appris.bioinfo.cnio.es,good,good,Nucleic_Acids_Res,2015
http://ibb.uab.es/mgdb,redirected,good,Bioinformatics,2014
http://refold.med.monash.edu.au,timeout,timeout,Nucleic_Acids_Res,2006
http://transcriptome.ens.fr/goulphar/,good,good,BMC_Bioinformatics,2006
http://nbase.biology.gatech.edu/,timeout,timeout,Bioinformatics,2010
http://bioinformatics.ust.hk/hidden_pattern_finder.zip,good,good,BMC_Bioinformatics,2011
http://www.dacya.ucm.es/apascual/bioNMF,broken,broken,BMC_Bioinformatics,2006
http://www.tcnj.edu/~nayaklab/jcoda,good,good,BMC_Bioinformatics,2010
http://www.membranetransport.org/,redirected,good,Nucleic_Acids_Res,2007
http://gemina.igs.umaryland.edu,redirected,good,Nucleic_Acids_Res,2010
http://59.79.168.90/piRNA/index.php,timeout,timeout,Bioinformatics,2011
http://tsb.mssm.edu/pathwayPublisher/DC_pathway/DC_pathway_index.html,broken,broken,BMC_Syst_Biol,2010
http://www.gnpannot.org/content/chado-controller,good,good,Bioinformatics,2012
http://gene3d.biochem.ucl.ac.uk,good,good,Nucleic_Acids_Res,2012
http://bioinformatics.mdanderson.org/TCGASpliceSeq,redirected,good,Nucleic_Acids_Res,2016
http://zhanglab.ccmb.med.umich.edu/COFACTOR,redirected,good,Nucleic_Acids_Res,2012
http://ubiprot.org.ru,good,good,BMC_Bioinformatics,2007
http://biolit.ucsd.edu,timeout,timeout,Nucleic_Acids_Res,2008
http://stitch.embl.de/,good,good,Nucleic_Acids_Res,2012
